config_id,keying,family_semantics,threshold_fraction,support_width,family_size,rows,orientation_bins,low_rows,medium_rows,high_rows,estimable_low_high,rows_per_estimable_stratum
steps48_targets18_bp0.55_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.5,3,4,281,medium,0,281,0,False,0
steps48_targets18_bp0.55_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.5,4,7,282,medium,0,282,0,False,0
steps48_targets18_bp0.55_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.75,1,1,937,low,937,0,0,False,0
steps48_targets18_bp0.55_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.75,2,1,300,low,300,0,0,False,0
steps48_targets18_bp0.55_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.75,3,1,281,low,281,0,0,False,0
steps48_targets18_bp0.55_wj0.55,graph_cut_member_index_free,augmented_exact_k,0.75,4,5,282,medium,0,282,0,False,0
steps48_targets18_bp0.55_wj0.55,graph_cut_member_index_free,augmented_exact_k,1.0,1,1,937,low,937,0,0,False,0
steps48_targets18_bp0.55_wj0.55,graph_cut_member_index_free,augmented_exact_k,1.0,2,1,300,low,300,0,0,False,0
steps48_targets18_bp0.55_wj0.55,graph_cut_member_index_free,augmented_exact_k,1.0,3,1,281,low,281,0,0,False,0
steps48_targets18_bp0.55_wj0.55,graph_cut_member_index_free,augmented_exact_k,1.0,4,1,282,low,282,0,0,False,0
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,at_least_k,0.25,1,1,937,low,937,0,0,False,0
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,at_least_k,0.25,2,3,300,medium;high,0,143,157,False,0
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,at_least_k,0.25,3,7,281,medium;high,0,134,147,False,0
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,at_least_k,0.25,4,15,282,medium;high,0,110,172,False,0
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,at_least_k,0.5,1,1,937,low,937,0,0,False,0
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,at_least_k,0.5,2,3,300,medium;high,0,143,157,False,0
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,at_least_k,0.5,3,4,281,medium;high,0,43,238,False,0
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,at_least_k,0.5,4,11,282,medium;high,0,55,227,False,0
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,at_least_k,0.75,1,1,937,low,937,0,0,False,0
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,at_least_k,0.75,2,1,300,low,300,0,0,False,0
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,at_least_k,0.75,3,1,281,low,281,0,0,False,0
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,at_least_k,0.75,4,5,282,medium;high,0,4,278,False,0
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,at_least_k,1.0,1,1,937,low,937,0,0,False,0
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,at_least_k,1.0,2,1,300,low,300,0,0,False,0
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,at_least_k,1.0,3,1,281,low,281,0,0,False,0
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,at_least_k,1.0,4,1,282,low,282,0,0,False,0
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,0.25,1,1,937,low,937,0,0,False,0
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,0.25,2,3,300,medium;high,0,143,157,False,0
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,0.25,3,4,281,low;medium;high,4,199,78,True,281
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,0.25,4,5,282,low;medium;high,9,166,107,True,282
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,0.5,1,1,937,low,937,0,0,False,0
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,0.5,2,3,300,medium;high,0,143,157,False,0
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,0.5,3,4,281,medium;high,0,43,238,False,0
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,0.5,4,7,282,medium;high,0,110,172,False,0
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,0.75,1,1,937,low,937,0,0,False,0
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,0.75,2,1,300,low,300,0,0,False,0
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,0.75,3,1,281,low,281,0,0,False,0
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,0.75,4,5,282,medium;high,0,4,278,False,0
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,1.0,1,1,937,low,937,0,0,False,0
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,1.0,2,1,300,low,300,0,0,False,0
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,1.0,3,1,281,low,281,0,0,False,0
steps48_targets18_bp0.55_wj0.55,incidence_role_signed,augmented_exact_k,1.0,4,1,282,low,282,0,0,False,0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,0.25,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,0.25,2,3,355,medium,0,355,0,False,0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,0.25,3,7,370,medium,0,370,0,False,0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,0.25,4,15,316,medium,0,316,0,False,0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,0.5,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,0.5,2,3,355,medium,0,355,0,False,0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,0.5,3,4,370,medium,0,370,0,False,0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,0.5,4,11,316,medium,0,316,0,False,0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,0.75,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,0.75,2,1,355,low,355,0,0,False,0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,0.75,3,1,370,low,370,0,0,False,0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,0.75,4,5,316,medium,0,316,0,False,0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,1.0,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,1.0,2,1,355,low,355,0,0,False,0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,1.0,3,1,370,low,370,0,0,False,0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,at_least_k,1.0,4,1,316,low,316,0,0,False,0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.25,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.25,2,3,355,medium,0,355,0,False,0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.25,3,4,370,low,370,0,0,False,0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.25,4,5,316,low,316,0,0,False,0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.5,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.5,2,3,355,medium,0,355,0,False,0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.5,3,4,370,medium,0,370,0,False,0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.5,4,7,316,medium,0,316,0,False,0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.75,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.75,2,1,355,low,355,0,0,False,0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.75,3,1,370,low,370,0,0,False,0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,0.75,4,5,316,medium,0,316,0,False,0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,1.0,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,1.0,2,1,355,low,355,0,0,False,0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,1.0,3,1,370,low,370,0,0,False,0
steps48_targets18_bp0.55_wj0.72,catalog_augmented_edge_pair,augmented_exact_k,1.0,4,1,316,low,316,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,at_least_k,0.25,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,at_least_k,0.25,2,3,355,medium,0,355,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,at_least_k,0.25,3,7,370,medium,0,370,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,at_least_k,0.25,4,15,316,medium,0,316,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,at_least_k,0.5,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,at_least_k,0.5,2,3,355,medium,0,355,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,at_least_k,0.5,3,4,370,medium,0,370,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,at_least_k,0.5,4,11,316,medium,0,316,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,at_least_k,0.75,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,at_least_k,0.75,2,1,355,low,355,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,at_least_k,0.75,3,1,370,low,370,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,at_least_k,0.75,4,5,316,medium,0,316,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,at_least_k,1.0,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,at_least_k,1.0,2,1,355,low,355,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,at_least_k,1.0,3,1,370,low,370,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,at_least_k,1.0,4,1,316,low,316,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,0.25,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,0.25,2,3,355,medium,0,355,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,0.25,3,4,370,low,370,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,0.25,4,5,316,low,316,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,0.5,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,0.5,2,3,355,medium,0,355,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,0.5,3,4,370,medium,0,370,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,0.5,4,7,316,medium,0,316,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,0.75,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,0.75,2,1,355,low,355,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,0.75,3,1,370,low,370,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,0.75,4,5,316,medium,0,316,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,1.0,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,1.0,2,1,355,low,355,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,1.0,3,1,370,low,370,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_direction_only,augmented_exact_k,1.0,4,1,316,low,316,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,0.25,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,0.25,2,3,355,medium,0,355,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,0.25,3,7,370,medium,0,370,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,0.25,4,15,316,medium,0,316,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,0.5,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,0.5,2,3,355,medium,0,355,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,0.5,3,4,370,medium,0,370,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,0.5,4,11,316,medium,0,316,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,0.75,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,0.75,2,1,355,low,355,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,0.75,3,1,370,low,370,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,0.75,4,5,316,medium,0,316,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,1.0,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,1.0,2,1,355,low,355,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,1.0,3,1,370,low,370,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,at_least_k,1.0,4,1,316,low,316,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.25,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.25,2,3,355,medium,0,355,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.25,3,4,370,low,370,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.25,4,5,316,low,316,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.5,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.5,2,3,355,medium,0,355,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.5,3,4,370,medium,0,370,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.5,4,7,316,medium,0,316,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.75,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.75,2,1,355,low,355,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.75,3,1,370,low,370,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,0.75,4,5,316,medium,0,316,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,1.0,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,1.0,2,1,355,low,355,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,1.0,3,1,370,low,370,0,0,False,0
steps48_targets18_bp0.55_wj0.72,edge_pair_signed_no_member,augmented_exact_k,1.0,4,1,316,low,316,0,0,False,0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,0.25,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,0.25,2,3,355,medium,0,355,0,False,0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,0.25,3,7,370,medium,0,370,0,False,0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,0.25,4,15,316,medium,0,316,0,False,0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,0.5,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,0.5,2,3,355,medium,0,355,0,False,0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,0.5,3,4,370,medium,0,370,0,False,0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,0.5,4,11,316,medium,0,316,0,False,0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,0.75,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,0.75,2,1,355,low,355,0,0,False,0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,0.75,3,1,370,low,370,0,0,False,0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,0.75,4,5,316,medium,0,316,0,False,0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,1.0,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,1.0,2,1,355,low,355,0,0,False,0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,1.0,3,1,370,low,370,0,0,False,0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,at_least_k,1.0,4,1,316,low,316,0,0,False,0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.25,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.25,2,3,355,medium,0,355,0,False,0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.25,3,4,370,low,370,0,0,False,0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.25,4,5,316,low,316,0,0,False,0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.5,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.5,2,3,355,medium,0,355,0,False,0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.5,3,4,370,medium,0,370,0,False,0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.5,4,7,316,medium,0,316,0,False,0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.75,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.75,2,1,355,low,355,0,0,False,0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.75,3,1,370,low,370,0,0,False,0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,0.75,4,5,316,medium,0,316,0,False,0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,1.0,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,1.0,2,1,355,low,355,0,0,False,0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,1.0,3,1,370,low,370,0,0,False,0
steps48_targets18_bp0.55_wj0.72,graph_cut_member_index_free,augmented_exact_k,1.0,4,1,316,low,316,0,0,False,0
steps48_targets18_bp0.55_wj0.72,incidence_role_signed,at_least_k,0.25,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,incidence_role_signed,at_least_k,0.25,2,3,355,medium;high,0,161,194,False,0
steps48_targets18_bp0.55_wj0.72,incidence_role_signed,at_least_k,0.25,3,7,370,medium;high,0,190,180,False,0
steps48_targets18_bp0.55_wj0.72,incidence_role_signed,at_least_k,0.25,4,15,316,medium;high,0,137,179,False,0
steps48_targets18_bp0.55_wj0.72,incidence_role_signed,at_least_k,0.5,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,incidence_role_signed,at_least_k,0.5,2,3,355,medium;high,0,161,194,False,0
steps48_targets18_bp0.55_wj0.72,incidence_role_signed,at_least_k,0.5,3,4,370,medium;high,0,59,311,False,0
steps48_targets18_bp0.55_wj0.72,incidence_role_signed,at_least_k,0.5,4,11,316,medium;high,0,92,224,False,0
steps48_targets18_bp0.55_wj0.72,incidence_role_signed,at_least_k,0.75,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,incidence_role_signed,at_least_k,0.75,2,1,355,low,355,0,0,False,0
steps48_targets18_bp0.55_wj0.72,incidence_role_signed,at_least_k,0.75,3,1,370,low,370,0,0,False,0
steps48_targets18_bp0.55_wj0.72,incidence_role_signed,at_least_k,0.75,4,5,316,medium;high,0,5,311,False,0
steps48_targets18_bp0.55_wj0.72,incidence_role_signed,at_least_k,1.0,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,incidence_role_signed,at_least_k,1.0,2,1,355,low,355,0,0,False,0
steps48_targets18_bp0.55_wj0.72,incidence_role_signed,at_least_k,1.0,3,1,370,low,370,0,0,False,0
steps48_targets18_bp0.55_wj0.72,incidence_role_signed,at_least_k,1.0,4,1,316,low,316,0,0,False,0
steps48_targets18_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,0.25,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,0.25,2,3,355,medium;high,0,161,194,False,0
steps48_targets18_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,0.25,3,4,370,low;medium;high,3,260,107,True,370
steps48_targets18_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,0.25,4,5,316,low;medium;high,19,189,108,True,316
steps48_targets18_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,0.5,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,0.5,2,3,355,medium;high,0,161,194,False,0
steps48_targets18_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,0.5,3,4,370,medium;high,0,59,311,False,0
steps48_targets18_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,0.5,4,7,316,medium;high,0,137,179,False,0
steps48_targets18_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,0.75,1,1,759,low,759,0,0,False,0
steps48_targets18_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,0.75,2,1,355,low,355,0,0,False,0
steps48_targets18_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,0.75,3,1,370,low,370,0,0,False,0
steps48_targets18_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,0.75,4,5,316,medium;high,0,5,311,False,0
steps48_targets18_bp0.55_wj0.72,incidence_role_signed,augmented_exact_k,1.0,1,1,759,low,759,0,0,False,0
